"Storage 011951 PM - RawData - C:\Users\Kyung\Feb102011\UV\File 110210 011951 PM.spc"
"Wavelength nm.","T%"
754.50,82.91779
755.00,82.98035
755.50,83.00781
756.00,83.00018
756.50,83.14667
757.00,83.00781
757.50,82.98340
758.00,83.12073
758.50,83.14056
759.00,83.19244
759.50,83.28552
760.00,83.17413
760.50,83.29926
761.00,83.32062
761.50,83.39386
762.00,83.36182
762.50,83.33282
763.00,83.53271
763.50,83.49152
764.00,83.47015
764.50,83.60138
765.00,83.56628
765.50,83.68835
766.00,83.59375
766.50,83.71887
767.00,83.70514
767.50,83.80737
768.00,83.85925
768.50,83.88519
769.00,83.84705
769.50,83.77838
770.00,83.94775
770.50,84.03015
771.00,84.04236
771.50,84.10950
772.00,84.24530
772.50,84.27887
773.00,84.32617
773.50,84.28497
774.00,84.36737
774.50,84.38568
775.00,84.51080
775.50,84.44977
776.00,84.59320
776.50,84.67255
777.00,84.73969
777.50,84.71375
778.00,84.71222
778.50,84.59320
779.00,84.72595
779.50,84.66034
780.00,84.71069
780.50,84.77631
781.00,84.83429
781.50,84.85565
782.00,84.77936
782.50,85.04791
783.00,84.85260
783.50,84.86481
784.00,84.89685
784.50,84.88159
785.00,85.10284
785.50,85.27069
786.00,85.22491
786.50,85.19592
787.00,85.27832
787.50,85.21729
788.00,85.28137
788.50,85.35309
789.00,85.31647
789.50,85.33630
790.00,85.42175
790.50,85.47058
791.00,85.49042
791.50,85.55603
792.00,85.60181
792.50,85.52399
793.00,85.78186
793.50,85.64453
794.00,85.76965
794.50,85.78491
795.00,85.83374
795.50,85.92834
796.00,85.94666
796.50,85.82153
797.00,85.94055
797.50,85.98938
798.00,85.95276
798.50,86.00616
799.00,86.08093
799.50,86.02295
800.00,85.98175
800.50,86.07330
801.00,86.35101
801.50,86.22131
802.00,86.30219
802.50,86.45020
803.00,86.41357
803.50,86.38611
804.00,86.42731
804.50,86.53564
805.00,86.39679
805.50,86.54480
806.00,86.57074
806.50,86.67908
807.00,86.51123
807.50,86.64246
808.00,86.78741
808.50,86.73553
809.00,86.80725
809.50,86.75842
810.00,86.75232
810.50,86.77979
811.00,86.89270
811.50,87.03308
812.00,87.01935
812.50,87.04071
813.00,86.98883
813.50,87.10785
814.00,87.07886
814.50,87.08191
815.00,87.16278
815.50,87.21771
816.00,87.19940
816.50,87.35352
817.00,87.42981
817.50,87.36572
818.00,87.39929
818.50,87.43286
819.00,87.38098
819.50,87.37335
820.00,87.39319
820.50,87.49390
821.00,87.41760
821.50,87.54883
822.00,87.53204
822.50,87.72888
823.00,87.72736
823.50,87.70752
824.00,87.84637
824.50,87.88452
825.00,87.80212
825.50,87.73499
826.00,87.84790
826.50,87.87079
827.00,88.02795
827.50,87.96387
828.00,88.15460
828.50,88.05084
829.00,88.19885
829.50,88.24921
830.00,88.07831
830.50,88.22327
831.00,88.11340
831.50,88.20953
832.00,88.28735
832.50,88.22021
833.00,88.31177
833.50,88.15918
834.00,88.39722
834.50,88.40637
835.00,88.37585
835.50,88.30566
836.00,88.33160
836.50,88.27820
837.00,88.38196
837.50,88.34229
838.00,88.68256
838.50,88.73291
839.00,88.75580
839.50,88.77563
840.00,88.85498
840.50,88.62457
841.00,88.85498
841.50,88.85345
842.00,88.72223
842.50,88.86414
843.00,88.95874
843.50,88.92975
844.00,88.86261
844.50,88.81836
845.00,88.77258
845.50,89.07318
846.00,88.94501
846.50,89.11896
847.00,89.11285
847.50,89.11438
848.00,89.01215
848.50,89.22882
849.00,89.10370
849.50,89.34631
850.00,89.37531
850.50,89.39362
851.00,89.30817
851.50,89.39362
852.00,89.64539
852.50,89.37836
853.00,89.61029
853.50,89.38141
854.00,89.47296
854.50,89.52179
855.00,89.81476
855.50,89.57672
856.00,89.35089
856.50,89.56604
857.00,89.62097
857.50,89.46381
858.00,89.62250
858.50,89.53552
859.00,89.56604
859.50,89.65759
860.00,89.64081
860.50,89.59808
861.00,89.70032
861.50,89.80255
862.00,89.79034
862.50,89.95514
863.00,90.06042
863.50,89.80255
864.00,90.04974
864.50,90.01770
865.00,89.99634
865.50,89.87122
866.00,89.93225
866.50,90.19928
867.00,90.24200
867.50,90.01007
868.00,90.10468
868.50,90.20233
869.00,89.79340
869.50,90.19318
870.00,90.01617
870.50,89.87732
871.00,90.12756
871.50,90.33051
872.00,90.13672
872.50,90.26794
873.00,90.40070
873.50,90.68451
874.00,90.54413
874.50,90.66162
875.00,90.67078
875.50,90.55176
876.00,90.19470
876.50,90.30151
877.00,90.39764
877.50,90.39001
878.00,89.91089
878.50,89.97345
879.00,90.07111
879.50,90.34119
880.00,90.36407
880.50,90.84625
881.00,90.75317
881.50,90.25269
882.00,90.81879
882.50,90.69672
883.00,90.42511
883.50,90.55939
884.00,90.75928
884.50,90.70129
885.00,91.36963
885.50,90.80963
886.00,90.95459
886.50,91.05225
887.00,91.33606
887.50,91.27350
888.00,91.25366
888.50,91.37726
889.00,91.49323
889.50,91.01105
890.00,90.93323
890.50,90.58685
891.00,91.29639
891.50,90.81726
892.00,90.86151
892.50,90.71808
893.00,90.94391
893.50,90.30151
894.00,90.95612
894.50,90.26184
895.00,91.06598
895.50,90.82336
896.00,90.58075
896.50,91.86707
897.00,91.48407
897.50,91.35590
898.00,91.19720
898.50,91.09955
899.00,91.49323
899.50,91.60004
900.00,91.23230
900.50,90.62958
901.00,90.38391
901.50,90.68756
902.00,91.13312
902.50,90.79437
903.00,91.22925
903.50,91.07666
904.00,91.96472
904.50,91.21246
905.00,91.24298
905.50,91.10107
906.00,90.95917
906.50,91.19110
907.00,90.45868
907.50,92.03949
908.00,92.32330
908.50,91.88843
909.00,91.45508
909.50,91.07819
910.00,91.81976
910.50,89.63013
911.00,91.53595
911.50,92.43317
912.00,91.04004
912.50,91.42151
913.00,91.83350
913.50,90.76691
914.00,90.01923
914.50,90.80811
915.00,91.00189
915.50,90.08789
916.00,91.09650
916.50,90.13672
917.00,92.56439
917.50,92.18903
918.00,92.28363
918.50,94.06433
919.00,92.58270
919.50,90.80811
920.00,89.62250
920.50,90.30609
921.00,91.78314
921.50,90.02533
922.00,91.90369
922.50,90.74707
923.00,90.51056
923.50,90.02228
924.00,90.46173
924.50,91.13770
925.00,92.24548
925.50,91.47949
926.00,89.23798
926.50,89.10217
927.00,90.19470
927.50,91.22925
928.00,93.14117
928.50,91.84113
929.00,91.98151
929.50,92.29584
930.00,90.20996
930.50,90.80048
931.00,90.69519
931.50,91.56952
932.00,91.43066
932.50,89.41345
933.00,91.79230
933.50,89.83765
934.00,91.49933
934.50,91.46576
935.00,90.22217
935.50,93.13965
936.00,90.29388
936.50,88.70544
937.00,91.26282
937.50,89.45007
938.00,92.55524
938.50,89.97498
939.00,90.93475
939.50,92.44537
940.00,91.29181
940.50,90.29388
941.00,91.35132
941.50,90.66772
942.00,91.16974
942.50,89.89868
943.00,88.36365
943.50,96.03119
944.00,91.99371
944.50,90.27557
945.00,93.33344
945.50,88.64746
946.00,89.33258
946.50,93.10303
947.00,91.71600
947.50,88.22174
948.00,87.02240
948.50,91.20026
949.00,93.05267
949.50,88.92822
950.00,93.49976
