"Storage 122532 PM - RawData - C:\Users\Kyung\Sep072011\File 110907 122532 PM.spc"
"Wavelength nm.","T%"
674.00,80.17883
674.50,80.27496
675.00,80.38635
675.50,80.47485
676.00,80.22003
676.50,80.26581
677.00,80.09949
677.50,80.12085
678.00,79.93774
678.50,79.94843
679.00,79.95758
679.50,79.98199
680.00,79.86298
680.50,79.86603
681.00,79.94690
681.50,80.07355
682.00,79.76990
682.50,79.91486
683.00,79.93011
683.50,79.94232
684.00,79.70581
684.50,79.42810
685.00,79.58832
685.50,79.66919
686.00,79.73938
686.50,79.52728
687.00,79.48608
687.50,79.54865
688.00,79.23279
688.50,79.29535
689.00,79.32587
689.50,79.47845
690.00,79.52271
690.50,79.48151
691.00,79.38690
691.50,79.44946
692.00,79.26483
692.50,79.20685
693.00,79.14276
693.50,79.33044
694.00,79.34418
694.50,79.29688
695.00,79.24500
695.50,78.71857
696.00,79.34265
696.50,79.23279
697.00,78.96881
697.50,79.04663
698.00,78.92761
698.50,78.72009
699.00,79.12903
699.50,78.79791
700.00,78.97339
700.50,79.01917
701.00,78.70331
701.50,78.68958
702.00,78.79181
702.50,78.93829
703.00,78.82233
703.50,78.60870
704.00,78.77655
704.50,78.89709
705.00,78.85590
705.50,78.83911
706.00,78.62396
706.50,78.58429
707.00,78.67432
707.50,78.60870
708.00,78.64227
708.50,78.58276
709.00,78.61938
709.50,78.54919
710.00,78.62091
710.50,78.45154
711.00,78.59955
711.50,78.39661
712.00,78.37677
712.50,78.24097
713.00,78.51868
713.50,78.41492
714.00,78.65143
714.50,78.59802
715.00,78.60718
715.50,78.52936
716.00,78.31726
716.50,78.44391
717.00,78.61481
717.50,78.26691
718.00,78.41492
718.50,78.22266
719.00,78.61023
719.50,78.23181
720.00,78.31879
720.50,78.36304
721.00,78.35846
721.50,78.43170
722.00,78.27606
722.50,78.36456
723.00,78.58429
723.50,78.29895
724.00,78.34625
724.50,78.56140
725.00,78.51715
725.50,78.23334
726.00,78.27606
726.50,78.15399
727.00,78.40424
727.50,78.54462
728.00,78.34473
728.50,78.10974
729.00,78.16925
729.50,78.23334
730.00,78.21350
730.50,78.06549
731.00,78.13568
731.50,78.19519
732.00,78.35693
732.50,78.32642
733.00,78.32031
733.50,77.97699
734.00,78.51257
734.50,78.30505
735.00,78.30963
735.50,78.24554
736.00,78.03497
736.50,78.36151
737.00,78.22418
737.50,78.21350
738.00,78.28522
738.50,78.53699
739.00,78.34015
739.50,78.52173
740.00,78.27301
740.50,78.48053
741.00,78.47443
741.50,78.25928
742.00,78.31726
742.50,78.40118
743.00,78.36304
743.50,78.29895
744.00,78.11584
744.50,78.36151
745.00,78.15704
745.50,78.25012
746.00,78.55072
746.50,78.54767
747.00,78.25317
747.50,78.41492
748.00,78.46985
748.50,78.65448
749.00,78.27759
749.50,78.45764
750.00,78.37372
750.50,78.38745
751.00,78.49731
751.50,78.28827
752.00,78.59192
752.50,78.48358
753.00,78.37677
753.50,78.44849
754.00,78.54004
754.50,78.49121
755.00,78.45154
755.50,78.55072
756.00,78.51563
756.50,78.45764
757.00,78.42102
757.50,78.66211
758.00,78.50189
758.50,78.33405
759.00,78.48969
759.50,78.68958
760.00,78.54156
760.50,78.40271
761.00,78.55072
761.50,79.10004
762.00,78.57971
762.50,78.58582
763.00,78.77502
763.50,78.45764
764.00,78.80859
764.50,78.67126
765.00,78.63007
765.50,78.75977
766.00,78.79791
766.50,78.88336
767.00,78.80707
767.50,79.00696
768.00,79.06036
768.50,78.93829
769.00,78.54919
769.50,78.54156
770.00,79.04510
770.50,78.79791
771.00,78.97034
771.50,79.27704
772.00,78.94897
772.50,79.14734
773.00,79.17175
773.50,79.14734
774.00,79.07562
774.50,78.68195
775.00,78.97034
775.50,78.86963
776.00,79.10919
776.50,78.88947
777.00,79.05731
777.50,79.15649
778.00,78.94592
778.50,79.33807
779.00,79.76837
779.50,79.13818
780.00,79.35028
780.50,78.83148
781.00,79.18854
781.50,79.27399
782.00,79.28772
782.50,79.15955
783.00,78.93524
783.50,79.42047
784.00,79.58221
784.50,79.29993
785.00,79.06494
785.50,79.38385
786.00,79.39911
786.50,79.79584
787.00,79.49677
787.50,79.56696
788.00,79.27399
788.50,79.39606
789.00,79.24042
789.50,79.70276
790.00,79.77448
790.50,79.31519
791.00,79.47845
791.50,79.39301
792.00,79.58374
792.50,79.60510
793.00,79.16107
793.50,79.72107
794.00,79.47083
794.50,79.88434
795.00,80.01099
795.50,79.79584
796.00,79.75922
796.50,79.94690
797.00,79.94690
797.50,79.77448
798.00,80.11780
798.50,80.12390
799.00,79.94995
799.50,79.94995
800.00,79.75922
800.50,80.05219
801.00,79.96216
801.50,80.31921
802.00,80.16663
802.50,80.12390
803.00,80.29175
803.50,80.41229
804.00,80.10559
804.50,80.24750
805.00,80.52216
805.50,80.25360
806.00,79.89655
806.50,80.06134
807.00,80.12085
807.50,80.66864
808.00,80.53894
808.50,80.44891
809.00,80.39093
809.50,80.47638
810.00,80.35278
810.50,80.62439
811.00,80.67932
811.50,80.52216
812.00,80.33905
812.50,80.47028
813.00,80.40466
813.50,80.56335
814.00,80.48706
814.50,81.00433
815.00,80.74951
815.50,80.90057
816.00,81.04858
816.50,81.01807
817.00,80.92346
817.50,80.79224
818.00,80.75867
818.50,80.57861
819.00,80.50537
819.50,81.08063
820.00,80.90210
820.50,80.74188
821.00,80.91125
821.50,80.93414
822.00,81.30035
822.50,80.81512
823.00,80.94940
823.50,81.25763
824.00,81.49109
824.50,81.25916
825.00,80.96008
825.50,81.80389
826.00,81.38428
826.50,81.81610
827.00,81.65436
827.50,81.31866
828.00,81.36292
828.50,81.68640
829.00,81.55518
829.50,81.91223
830.00,81.60095
830.50,81.52466
831.00,81.27289
831.50,81.70166
832.00,81.31256
832.50,81.54144
833.00,81.65741
833.50,81.34155
834.00,81.60553
834.50,81.71082
835.00,81.97174
835.50,82.02820
836.00,82.33795
836.50,81.84814
837.00,82.14569
837.50,82.26318
838.00,82.05109
838.50,82.05566
839.00,82.29370
839.50,82.41425
840.00,82.07245
840.50,82.51495
841.00,82.21588
841.50,82.21893
842.00,82.20367
842.50,82.57599
843.00,81.93970
843.50,82.33337
844.00,82.37610
844.50,82.38373
845.00,82.82318
845.50,82.56073
846.00,82.73773
846.50,82.48596
847.00,82.72095
847.50,82.53021
848.00,82.50275
848.50,82.58057
849.00,82.94525
849.50,82.89948
850.00,82.82776
850.50,83.01086
851.00,83.05664
851.50,83.08563
852.00,82.60345
852.50,82.65991
853.00,82.85370
853.50,83.16650
854.00,82.77893
854.50,82.40356
855.00,83.22144
855.50,83.17261
856.00,83.13446
856.50,82.70721
857.00,83.43048
857.50,83.43658
858.00,83.40149
858.50,82.97882
859.00,83.20770
859.50,83.23212
860.00,83.29163
860.50,83.07190
861.00,82.88879
861.50,82.81555
862.00,83.47321
862.50,83.25806
863.00,83.47931
863.50,84.19342
864.00,83.23975
864.50,83.72345
865.00,83.15735
865.50,83.86688
866.00,82.85217
866.50,83.49152
867.00,84.01794
867.50,83.71277
868.00,83.95233
868.50,83.33130
869.00,83.61206
869.50,83.63190
870.00,83.91113
870.50,84.14917
871.00,84.31702
871.50,84.63745
872.00,84.44214
872.50,83.38776
873.00,84.14154
873.50,84.42535
874.00,84.30481
874.50,84.28192
875.00,84.93195
875.50,85.05707
876.00,83.83636
876.50,83.54340
877.00,83.72192
877.50,83.21381
878.00,83.97675
878.50,83.72345
879.00,83.70361
