"Storage 010818 PM - RawData - C:\Users\Celal\File 110210 010818 PM.spc"
"Wavelength nm.","T%"
686.00,89.21509
686.50,89.13116
687.00,89.06250
687.50,89.06708
688.00,88.97705
688.50,88.93585
689.00,88.82599
689.50,88.85803
690.00,88.89160
690.50,88.80615
691.00,88.71765
691.50,88.70239
692.00,88.68408
692.50,88.68866
693.00,88.62610
693.50,88.60168
694.00,88.57117
694.50,88.57422
695.00,88.51624
695.50,88.54828
696.00,88.48267
696.50,88.50403
697.00,88.46283
697.50,88.55896
698.00,88.36823
698.50,88.45215
699.00,88.32855
699.50,88.32855
700.00,88.36975
700.50,88.25226
701.00,88.26141
701.50,88.20496
702.00,88.09052
702.50,88.03253
703.00,87.98828
703.50,87.95929
704.00,88.06000
704.50,87.91962
705.00,87.91962
705.50,87.82349
706.00,87.74261
706.50,87.80212
707.00,87.70142
707.50,87.75330
708.00,87.73346
708.50,87.67853
709.00,87.69226
709.50,87.74719
710.00,87.63428
710.50,87.60681
711.00,87.52441
711.50,87.53357
712.00,87.48016
712.50,87.44507
713.00,87.55951
713.50,87.48932
714.00,87.39929
714.50,87.37946
715.00,87.24823
715.50,87.31842
716.00,87.23145
716.50,87.13989
717.00,87.20093
717.50,87.12769
718.00,87.09259
718.50,87.12921
719.00,87.21161
719.50,87.03918
720.00,87.04224
720.50,87.06360
721.00,87.04071
721.50,87.02698
722.00,86.95221
722.50,86.80573
723.00,86.86371
723.50,86.85303
724.00,86.74774
724.50,86.87286
725.00,86.68060
725.50,86.75079
726.00,86.76147
726.50,86.62567
727.00,86.63330
727.50,86.64551
728.00,86.65466
728.50,86.51428
729.00,86.53717
729.50,86.47461
730.00,86.50360
730.50,86.49139
731.00,86.43646
731.50,86.46240
732.00,86.44104
732.50,86.37390
733.00,86.37390
733.50,86.44104
734.00,86.33881
734.50,86.37695
735.00,86.33118
735.50,86.26556
736.00,86.30676
736.50,86.21674
737.00,86.23352
737.50,86.29913
738.00,86.19080
738.50,86.10535
739.00,86.02295
739.50,86.01837
740.00,85.98480
740.50,86.10992
741.00,85.98328
741.50,85.90393
742.00,85.98328
742.50,85.89630
743.00,85.88409
743.50,85.85510
744.00,85.82916
744.50,85.84900
745.00,85.72083
745.50,85.71777
746.00,85.73456
746.50,85.83069
747.00,85.80933
747.50,85.78033
748.00,85.75134
748.50,85.69336
749.00,85.64301
749.50,85.80017
750.00,85.73303
750.50,85.80322
751.00,85.71472
751.50,85.61707
752.00,85.54688
752.50,85.61096
753.00,85.61554
753.50,85.53619
754.00,85.51178
754.50,85.56061
755.00,85.63538
755.50,85.50873
756.00,85.63995
756.50,85.52399
757.00,85.54993
757.50,85.46753
758.00,85.43243
758.50,85.39581
759.00,85.34393
759.50,85.47516
760.00,85.36224
760.50,85.28595
761.00,85.21118
761.50,85.23560
762.00,85.27985
762.50,85.21729
763.00,85.15320
763.50,85.07538
764.00,85.10437
764.50,85.28748
765.00,85.13184
765.50,85.10895
766.00,85.08759
766.50,85.03418
767.00,85.13947
767.50,85.13184
768.00,85.15930
768.50,85.02655
769.00,85.05554
769.50,84.91058
770.00,84.90295
770.50,84.98688
771.00,84.97314
771.50,85.05402
772.00,84.95636
772.50,85.07385
773.00,85.02045
773.50,85.02808
774.00,84.90753
774.50,84.97772
775.00,85.00519
775.50,85.08911
776.00,85.07843
776.50,84.98077
777.00,85.14862
777.50,85.02655
778.00,85.02045
778.50,85.04486
779.00,84.71222
779.50,84.87854
780.00,84.85718
780.50,84.73816
781.00,84.87091
781.50,84.80682
782.00,84.68475
782.50,84.76257
783.00,84.81140
783.50,84.70612
784.00,84.63287
784.50,84.71527
785.00,84.73511
785.50,84.74731
786.00,84.89227
786.50,84.79767
787.00,84.73206
787.50,84.76563
788.00,84.70154
788.50,84.75189
789.00,84.68933
789.50,84.72443
790.00,84.72443
