8.80E-05	3.17E+12	1.26E+14	2.89E+12
8.84E-05	3.16E+12	1.25E+14	2.83E+12
8.88E-05	3.16E+12	1.25E+14	2.76E+12
8.92E-05	3.16E+12	1.25E+14	2.70E+12
8.96E-05	3.16E+12	1.24E+14	2.64E+12
9.00E-05	3.16E+12	1.24E+14	2.58E+12
9.04E-05	3.16E+12	1.23E+14	2.52E+12
9.08E-05	3.16E+12	1.23E+14	2.47E+12
9.12E-05	3.15E+12	1.23E+14	2.41E+12
9.16E-05	3.15E+12	1.22E+14	2.36E+12
9.20E-05	3.15E+12	1.22E+14	2.30E+12
9.24E-05	3.15E+12	1.21E+14	2.25E+12
9.28E-05	3.15E+12	1.21E+14	2.20E+12
9.32E-05	3.15E+12	1.21E+14	2.15E+12
9.36E-05	3.15E+12	1.20E+14	2.10E+12
9.40E-05	3.15E+12	1.20E+14	2.05E+12
9.44E-05	3.14E+12	1.20E+14	2.01E+12
9.48E-05	3.14E+12	1.19E+14	1.96E+12
9.52E-05	3.14E+12	1.19E+14	1.92E+12
9.56E-05	3.14E+12	1.18E+14	1.87E+12
9.60E-05	3.14E+12	1.18E+14	1.83E+12
9.64E-05	3.14E+12	1.18E+14	1.79E+12
9.68E-05	3.14E+12	1.17E+14	1.75E+12
9.72E-05	3.14E+12	1.17E+14	1.71E+12
9.76E-05	3.13E+12	1.17E+14	1.67E+12
9.80E-05	3.13E+12	1.16E+14	1.63E+12
9.84E-05	3.13E+12	1.16E+14	1.60E+12
9.88E-05	3.13E+12	1.15E+14	1.56E+12
9.92E-05	3.13E+12	1.15E+14	1.53E+12
9.96E-05	3.13E+12	1.15E+14	1.49E+12
1.00E-04	3.13E+12	1.14E+14	1.46E+12
1.00E-04	3.12E+12	1.14E+14	1.42E+12
1.01E-04	3.12E+12	1.14E+14	1.39E+12
1.01E-04	3.12E+12	1.13E+14	1.36E+12
1.02E-04	3.12E+12	1.13E+14	1.33E+12
1.02E-04	3.12E+12	1.13E+14	1.30E+12
1.02E-04	3.12E+12	1.12E+14	1.27E+12
1.03E-04	3.12E+12	1.12E+14	1.24E+12
1.03E-04	3.12E+12	1.12E+14	1.21E+12
1.04E-04	3.11E+12	1.11E+14	1.19E+12
1.04E-04	3.11E+12	1.11E+14	1.16E+12
1.04E-04	3.11E+12	1.11E+14	1.13E+12
1.05E-04	3.11E+12	1.10E+14	1.11E+12
1.05E-04	3.11E+12	1.10E+14	1.08E+12
1.06E-04	3.11E+12	1.09E+14	1.06E+12
1.06E-04	3.11E+12	1.09E+14	1.04E+12
1.06E-04	3.11E+12	1.09E+14	1.01E+12
1.07E-04	3.10E+12	1.08E+14	9.89E+11
1.07E-04	3.10E+12	1.08E+14	9.67E+11
1.08E-04	3.10E+12	1.08E+14	9.45E+11
1.08E-04	3.10E+12	1.07E+14	9.23E+11
1.08E-04	3.10E+12	1.07E+14	9.03E+11
1.09E-04	3.10E+12	1.07E+14	8.82E+11
1.09E-04	3.10E+12	1.06E+14	8.62E+11
1.10E-04	3.09E+12	1.06E+14	8.43E+11
1.10E-04	3.09E+12	1.06E+14	8.24E+11
1.10E-04	3.09E+12	1.05E+14	8.05E+11
1.11E-04	3.09E+12	1.05E+14	7.87E+11
1.11E-04	3.09E+12	1.05E+14	7.69E+11
1.12E-04	3.09E+12	1.04E+14	7.52E+11
1.12E-04	3.09E+12	1.04E+14	7.35E+11
1.12E-04	3.09E+12	1.04E+14	7.18E+11
1.13E-04	3.08E+12	1.03E+14	7.02E+11
1.13E-04	3.08E+12	1.03E+14	6.86E+11
1.14E-04	3.08E+12	1.03E+14	6.71E+11
1.14E-04	3.08E+12	1.02E+14	6.56E+11
1.14E-04	3.08E+12	1.02E+14	6.41E+11
1.15E-04	3.08E+12	1.02E+14	6.26E+11
1.15E-04	3.08E+12	1.01E+14	6.12E+11
1.16E-04	3.08E+12	1.01E+14	5.98E+11
1.16E-04	3.07E+12	1.01E+14	5.85E+11
1.16E-04	3.07E+12	1.01E+14	5.72E+11
1.17E-04	3.07E+12	1.00E+14	5.59E+11
1.17E-04	3.07E+12	9.99E+13	5.46E+11
1.18E-04	3.07E+12	9.96E+13	5.34E+11
1.18E-04	3.07E+12	9.93E+13	5.22E+11
1.18E-04	3.07E+12	9.89E+13	5.10E+11
1.19E-04	3.07E+12	9.86E+13	4.98E+11
1.19E-04	3.06E+12	9.83E+13	4.87E+11
1.20E-04	3.06E+12	9.80E+13	4.76E+11
